-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 12/31/2020 in UTC
Location: Latitude  28.627   Longitude 77.172 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 230.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
CLRSKY_SFC_SW_DWN     CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
PS                    MERRA-2 Surface Pressure (kPa) 
PSC                   MERRA-2 Corrected Atmospheric Pressure (Adjusted For Site Elevation) (kPa) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PSC
2015,1,14,1,0.0,0.0,8.32,60.5,2.81,156.7,98.73,98.58
2015,1,14,2,35.85,55.03,8.9,59.18,3.28,157.2,98.81,98.66
2015,1,14,3,90.45,177.23,9.87,57.31,3.17,156.0,98.9,98.75
2015,1,14,4,144.15,317.62,11.62,54.4,2.44,150.6,98.98,98.83
2015,1,14,5,178.8,432.42,14.32,44.05,1.9,138.8,99.0,98.86
2015,1,14,6,206.3,503.62,16.8,34.33,1.88,120.4,98.97,98.82
2015,1,14,7,157.8,499.98,18.17,31.09,2.36,89.3,98.92,98.77
2015,1,14,8,195.05,431.85,18.62,30.29,3.16,75.5,98.9,98.75
2015,1,14,9,164.7,311.83,18.41,30.47,3.42,72.5,98.9,98.75
2015,1,14,10,109.9,167.55,17.18,37.21,2.58,69.1,98.92,98.77
2015,1,14,11,41.03,48.58,13.68,52.76,2.55,60.4,98.96,98.81
2015,1,14,12,0.0,0.0,11.21,56.63,3.11,57.7,99.03,98.88
2015,1,14,13,0.0,0.0,10.41,59.15,3.23,58.3,99.1,98.94
2015,1,14,14,0.0,0.0,9.66,64.06,3.24,60.4,99.13,98.98
2015,1,14,15,0.0,0.0,8.83,71.53,3.14,64.2,99.14,98.99
2015,1,14,16,0.0,0.0,7.96,80.62,2.97,68.3,99.15,99.0
2015,1,14,17,0.0,0.0,7.1,89.11,2.73,70.8,99.15,98.99
2015,1,14,18,0.0,0.0,6.38,95.77,2.45,71.0,99.14,98.99
2015,1,14,19,0.0,0.0,6.24,97.7,1.95,65.8,99.15,98.99
2015,1,14,20,0.0,0.0,6.66,95.08,1.29,46.6,99.15,99.0
2015,1,14,21,0.0,0.0,6.67,94.84,0.99,0.0,99.14,98.98
2015,1,14,22,0.0,0.0,6.12,97.8,1.24,325.2,99.1,98.95
2015,1,14,23,0.0,0.0,5.55,100.0,1.44,317.2,99.11,98.96
2015,1,15,0,0.0,0.0,5.04,100.0,1.55,317.9,99.16,99.01
2015,1,15,1,0.0,0.0,4.55,100.0,1.66,317.9,99.22,99.07
2015,1,15,2,50.97,53.33,6.14,96.17,1.73,315.7,99.29,99.14
2015,1,15,3,161.8,172.5,8.27,82.73,1.89,304.2,99.36,99.21
2015,1,15,4,288.17,313.4,11.95,61.19,1.78,297.4,99.43,99.28
2015,1,15,5,401.8,430.73,16.19,41.2,1.76,312.7,99.42,99.27
2015,1,15,6,375.33,493.73,17.93,37.49,1.99,303.1,99.34,99.19
2015,1,15,7,448.55,495.23,18.9,35.17,2.38,300.2,99.25,99.1
2015,1,15,8,456.67,456.77,19.3,33.86,2.67,301.1,99.18,99.03
2015,1,15,9,334.5,335.92,19.13,33.84,2.68,304.3,99.13,98.98
2015,1,15,10,188.48,190.07,18.26,37.46,2.09,304.5,99.09,98.94
2015,1,15,11,55.22,55.85,15.49,50.14,1.6,304.8,99.08,98.94
2015,1,15,12,0.0,0.0,13.83,50.03,1.75,303.6,99.12,98.97
2015,1,15,13,0.0,0.0,12.97,51.89,1.89,303.4,99.18,99.03
2015,1,15,14,0.0,0.0,12.02,54.81,2.11,304.6,99.23,99.08
2015,1,15,15,0.0,0.0,10.88,59.61,2.41,308.3,99.25,99.1
2015,1,15,16,0.0,0.0,9.75,65.08,2.67,313.9,99.26,99.11
2015,1,15,17,0.0,0.0,8.82,70.66,2.83,319.7,99.23,99.07
2015,1,15,18,0.0,0.0,8.13,75.76,2.88,322.3,99.18,99.03
2015,1,15,19,0.0,0.0,7.61,80.29,2.82,321.2,99.15,99.0
2015,1,15,20,0.0,0.0,7.16,84.82,2.74,316.8,99.12,98.97
2015,1,15,21,0.0,0.0,6.76,88.75,2.66,310.6,99.09,98.93
2015,1,15,22,0.0,0.0,6.37,92.3,2.62,302.4,99.06,98.91
2015,1,15,23,0.0,0.0,5.93,96.01,2.67,292.7,99.08,98.93
2015,1,16,0,0.0,0.0,5.5,99.33,2.76,285.7,99.14,98.98
2015,1,16,1,0.0,0.0,5.16,100.0,2.84,282.6,99.2,99.05
2015,1,16,2,59.38,63.0,7.43,87.38,2.71,282.6,99.27,99.12
2015,1,16,3,186.3,207.5,10.45,71.68,3.3,281.7,99.35,99.2
2015,1,16,4,320.52,371.08,14.04,57.51,2.64,283.4,99.41,99.26
2015,1,16,5,408.17,494.98,17.76,43.69,2.49,288.7,99.38,99.24
2015,1,16,6,464.85,507.67,19.34,38.12,1.73,288.5,99.29,99.14
2015,1,16,7,505.88,520.4,20.4,34.01,1.09,295.6,99.18,99.03
2015,1,16,8,454.85,455.12,20.95,31.38,0.87,309.0,99.12,98.97
2015,1,16,9,377.9,378.98,21.03,30.46,1.07,310.1,99.09,98.95
2015,1,16,10,221.95,222.82,20.3,32.26,1.22,306.3,99.1,98.96
2015,1,16,11,73.75,74.1,17.84,42.74,1.15,294.8,99.12,98.98
2015,1,16,12,0.0,0.0,15.56,45.66,1.37,290.0,99.16,99.02
2015,1,16,13,0.0,0.0,14.97,46.24,1.56,287.2,99.22,99.07
2015,1,16,14,0.0,0.0,14.32,47.35,1.71,282.5,99.23,99.08
2015,1,16,15,0.0,0.0,13.24,50.38,1.94,278.0,99.23,99.08
2015,1,16,16,0.0,0.0,11.82,55.52,2.27,276.1,99.2,99.05
2015,1,16,17,0.0,0.0,10.31,61.75,2.69,278.1,99.19,99.04
2015,1,16,18,0.0,0.0,9.18,66.89,3.09,282.1,99.19,99.04
2015,1,16,19,0.0,0.0,8.64,69.81,3.3,285.6,99.2,99.05
2015,1,16,20,0.0,0.0,8.28,72.12,3.39,288.6,99.21,99.05
2015,1,16,21,0.0,0.0,7.81,75.19,3.33,291.1,99.18,99.03
2015,1,16,22,0.0,0.0,7.27,78.76,3.19,292.7,99.14,98.98
2015,1,16,23,0.0,0.0,6.93,81.4,3.01,293.1,99.12,98.97
2015,1,17,0,0.0,0.0,7.0,81.66,2.81,292.2,99.15,98.99
2015,1,17,1,0.0,0.0,7.0,82.02,2.7,287.4,99.19,99.04
2015,1,17,2,81.28,96.03,9.36,70.31,3.11,278.3,99.26,99.11
2015,1,17,3,208.4,285.55,12.31,58.26,3.5,270.7,99.33,99.18
2015,1,17,4,311.73,465.67,16.55,45.48,2.99,274.6,99.38,99.23
2015,1,17,5,373.95,597.9,20.15,36.14,3.1,280.8,99.35,99.2
2015,1,17,6,475.7,590.03,21.5,32.98,2.95,283.3,99.26,99.11
2015,1,17,7,512.38,592.38,22.42,30.69,3.0,289.7,99.17,99.02
2015,1,17,8,509.48,525.9,22.85,29.2,3.13,296.7,99.11,98.97
2015,1,17,9,387.38,399.42,22.66,28.95,3.23,302.6,99.08,98.94
2015,1,17,10,227.1,232.9,21.69,30.9,2.94,305.9,99.08,98.94
2015,1,17,11,74.03,74.25,17.98,46.42,2.08,306.2,99.1,98.95
2015,1,17,12,0.0,0.0,15.63,47.85,2.27,305.5,99.15,99.0
2015,1,17,13,0.0,0.0,14.81,48.79,2.22,302.3,99.22,99.07
2015,1,17,14,0.0,0.0,14.01,49.92,2.18,296.7,99.26,99.11
2015,1,17,15,0.0,0.0,13.03,51.96,2.27,291.9,99.3,99.15
2015,1,17,16,0.0,0.0,11.87,55.28,2.47,289.4,99.31,99.16
2015,1,17,17,0.0,0.0,10.84,58.56,2.59,289.4,99.29,99.14
2015,1,17,18,0.0,0.0,9.89,61.73,2.68,288.2,99.26,99.1
2015,1,17,19,0.0,0.0,9.09,64.59,2.76,287.5,99.24,99.09
2015,1,17,20,0.0,0.0,8.4,67.23,2.81,287.4,99.22,99.07
2015,1,17,21,0.0,0.0,7.82,69.59,2.82,288.4,99.16,99.01
2015,1,17,22,0.0,0.0,7.31,71.87,2.78,289.5,99.11,98.95
2015,1,17,23,0.0,0.0,6.82,74.15,2.78,289.7,99.09,98.94
2015,1,18,0,0.0,0.0,6.39,76.39,2.77,288.1,99.11,98.95
2015,1,18,1,0.0,0.0,6.0,78.66,2.74,285.5,99.13,98.97
2015,1,18,2,57.35,84.47,8.64,66.96,2.69,279.8,99.17,99.02
2015,1,18,3,156.8,260.65,12.06,53.99,3.55,272.1,99.24,99.09
2015,1,18,4,262.3,437.95,16.06,42.45,3.13,268.7,99.29,99.14
2015,1,18,5,412.9,572.62,20.09,31.05,3.7,284.4,99.25,99.1
2015,1,18,6,470.6,552.45,21.41,27.35,3.61,287.7,99.15,99.01
2015,1,18,7,513.45,555.67,22.24,24.97,3.53,289.4,99.06,98.91
2015,1,18,8,446.0,490.25,22.59,23.56,3.37,292.3,98.98,98.83
2015,1,18,9,344.52,367.58,22.39,23.2,3.34,296.0,98.94,98.79
2015,1,18,10,211.9,215.9,21.33,25.68,2.79,298.5,98.92,98.77
2015,1,18,11,67.53,68.45,17.46,41.87,2.12,297.3,98.94,98.79
2015,1,18,12,0.0,0.0,15.28,40.58,2.27,295.3,99.0,98.85
2015,1,18,13,0.0,0.0,14.66,40.93,2.12,293.9,99.07,98.92
2015,1,18,14,0.0,0.0,14.19,41.14,1.89,289.1,99.12,98.98
2015,1,18,15,0.0,0.0,13.57,42.13,1.52,279.5,99.16,99.01
2015,1,18,16,0.0,0.0,13.13,42.42,1.32,258.6,99.17,99.02
2015,1,18,17,0.0,0.0,12.1,44.48,1.53,235.4,99.16,99.01
2015,1,18,18,0.0,0.0,10.94,47.05,1.84,225.9,99.14,98.99
2015,1,18,19,0.0,0.0,9.86,49.66,2.03,224.8,99.13,98.97
2015,1,18,20,0.0,0.0,8.9,52.27,2.16,229.3,99.12,98.97
2015,1,18,21,0.0,0.0,8.27,53.67,2.17,236.7,99.09,98.94
2015,1,18,22,0.0,0.0,7.86,54.42,2.11,242.0,99.06,98.91
2015,1,18,23,0.0,0.0,7.55,54.67,2.04,245.4,99.06,98.91
2015,1,19,0,0.0,0.0,7.04,55.7,2.15,247.3,99.11,98.96
2015,1,19,1,0.0,0.0,6.35,57.45,2.38,246.2,99.18,99.02
2015,1,19,2,39.58,74.57,8.43,54.31,2.23,242.2,99.23,99.07
2015,1,19,3,114.5,237.73,12.4,38.82,3.13,237.5,99.28,99.13
2015,1,19,4,191.23,409.98,16.22,31.61,2.7,231.8,99.33,99.18
2015,1,19,5,261.0,543.9,19.82,25.96,2.38,236.6,99.29,99.15
2015,1,19,6,360.73,500.15,21.17,23.41,2.13,243.0,99.19,99.04
2015,1,19,7,434.48,509.12,22.1,21.26,1.92,247.3,99.08,98.93
2015,1,19,8,456.12,462.62,22.54,19.93,1.64,252.6,99.0,98.85
2015,1,19,9,329.25,346.62,22.29,19.75,1.31,260.3,98.94,98.8
2015,1,19,10,192.3,197.85,21.35,22.97,0.89,259.7,98.93,98.78
2015,1,19,11,62.95,64.25,19.43,28.39,0.56,219.9,98.96,98.81
2015,1,19,12,0.0,0.0,17.05,29.74,0.99,182.9,99.03,98.89
2015,1,19,13,0.0,0.0,15.14,33.99,1.72,171.3,99.12,98.97
2015,1,19,14,0.0,0.0,13.0,39.5,2.45,170.8,99.18,99.03
2015,1,19,15,0.0,0.0,11.26,44.43,2.91,170.7,99.21,99.06
2015,1,19,16,0.0,0.0,10.45,47.27,3.03,169.5,99.22,99.06
2015,1,19,17,0.0,0.0,9.71,49.54,3.03,173.2,99.22,99.06
2015,1,19,18,0.0,0.0,8.95,51.58,2.98,178.3,99.2,99.04
2015,1,19,19,0.0,0.0,8.27,53.28,2.94,182.7,99.18,99.02
2015,1,19,20,0.0,0.0,7.72,54.54,2.9,186.7,99.14,98.99
2015,1,19,21,0.0,0.0,7.21,55.52,2.84,189.1,99.11,98.95
2015,1,19,22,0.0,0.0,6.74,56.35,2.8,188.0,99.07,98.92
2015,1,19,23,0.0,0.0,6.39,56.72,2.75,184.6,99.05,98.89
2015,1,20,0,0.0,0.0,6.0,57.27,2.74,183.3,99.08,98.93
2015,1,20,1,0.0,0.0,5.59,58.27,2.78,185.4,99.16,99.0
2015,1,20,2,45.65,71.0,8.0,53.71,2.43,187.1,99.24,99.08
2015,1,20,3,120.2,228.48,11.42,40.71,2.82,189.0,99.31,99.16
2015,1,20,4,170.7,393.83,14.8,33.89,1.82,183.5,99.37,99.22
2015,1,20,5,269.58,536.42,18.87,24.13,2.08,158.6,99.36,99.22
2015,1,20,6,263.23,465.75,20.14,21.6,1.76,141.7,99.28,99.13
2015,1,20,7,282.58,478.77,20.85,20.01,1.73,135.0,99.18,99.03
2015,1,20,8,382.88,427.1,21.07,19.16,1.87,135.6,99.11,98.96
2015,1,20,9,289.17,319.33,20.59,19.2,2.26,136.1,99.06,98.91
2015,1,20,10,167.15,181.62,19.36,22.27,2.5,136.3,99.04,98.89
2015,1,20,11,57.35,60.17,15.21,38.5,2.43,134.8,99.07,98.92
2015,1,20,12,0.0,0.0,11.97,41.46,3.13,135.5,99.14,98.99
2015,1,20,13,0.0,0.0,10.87,42.44,3.38,136.9,99.25,99.1
2015,1,20,14,0.0,0.0,10.09,42.95,3.51,136.6,99.32,99.17
2015,1,20,15,0.0,0.0,9.54,43.38,3.52,135.5,99.37,99.22
2015,1,20,16,0.0,0.0,9.36,43.24,3.52,132.6,99.39,99.23
2015,1,20,17,0.0,0.0,9.95,41.81,3.36,127.0,99.37,99.22
2015,1,20,18,0.0,0.0,9.84,41.84,3.28,121.7,99.32,99.17
2015,1,20,19,0.0,0.0,9.27,43.05,3.26,117.4,99.29,99.13
2015,1,20,20,0.0,0.0,8.66,44.57,3.25,114.9,99.27,99.11
2015,1,20,21,0.0,0.0,8.23,46.02,3.12,112.6,99.23,99.08
2015,1,20,22,0.0,0.0,7.85,47.96,2.9,111.0,99.2,99.05
2015,1,20,23,0.0,0.0,7.45,49.91,2.75,112.0,99.21,99.06
2015,1,21,0,0.0,0.0,7.11,51.27,2.73,119.7,99.27,99.12
2015,1,21,1,0.0,0.0,6.97,51.95,2.68,131.8,99.33,99.18
2015,1,21,2,38.58,60.85,8.61,46.2,3.53,146.3,99.39,99.23
2015,1,21,3,109.2,192.5,10.57,40.89,4.14,153.1,99.45,99.3
2015,1,21,4,185.65,342.48,14.07,31.81,4.3,152.6,99.51,99.36
2015,1,21,5,276.65,466.23,17.49,23.56,4.75,149.7,99.5,99.35
2015,1,21,6,387.33,492.35,19.11,22.27,4.48,143.3,99.42,99.27
2015,1,21,7,462.12,491.77,20.08,22.57,4.0,134.8,99.33,99.19
2015,1,21,8,356.27,426.35,20.53,23.39,3.56,126.2,99.27,99.12
2015,1,21,9,284.58,322.58,20.41,24.81,3.33,121.7,99.23,99.09
2015,1,21,10,165.1,182.38,19.45,30.12,2.51,121.7,99.24,99.09
2015,1,21,11,56.92,61.42,16.81,44.93,1.95,110.8,99.26,99.11
2015,1,21,12,0.0,0.0,14.87,47.04,2.36,96.1,99.3,99.15
2015,1,21,13,0.0,0.0,13.81,50.92,2.72,84.9,99.36,99.21
2015,1,21,14,0.0,0.0,13.12,55.6,2.92,80.7,99.41,99.26
2015,1,21,15,0.0,0.0,12.78,60.98,2.85,82.3,99.47,99.32
2015,1,21,16,0.0,0.0,12.29,64.68,2.79,86.5,99.54,99.39
2015,1,21,17,0.0,0.0,11.76,66.15,2.91,80.5,99.51,99.35
2015,1,21,18,0.0,0.0,11.27,67.09,3.26,71.2,99.42,99.27
2015,1,21,19,0.0,0.0,11.03,68.36,3.7,62.3,99.35,99.2
2015,1,21,20,0.0,0.0,10.64,71.84,3.9,56.0,99.29,99.14
2015,1,21,21,0.0,0.0,10.13,79.23,2.37,50.5,99.34,99.19
2015,1,21,22,0.0,0.0,9.14,89.12,1.19,42.3,99.4,99.25
2015,1,21,23,0.0,0.0,9.16,91.1,2.49,47.9,99.31,99.16
2015,1,22,0,0.0,0.0,9.32,92.16,2.87,59.0,99.32,99.17
2015,1,22,1,0.0,0.0,9.28,93.92,2.47,65.8,99.35,99.2
2015,1,22,2,12.02,67.03,9.89,92.13,2.64,78.9,99.39,99.24
2015,1,22,3,26.15,208.55,11.42,85.94,2.81,95.3,99.44,99.29
2015,1,22,4,77.78,361.23,13.83,73.29,2.92,110.2,99.47,99.32
2015,1,22,5,51.38,477.15,16.07,61.53,2.35,128.1,99.47,99.32
2015,1,22,6,104.65,494.55,17.35,56.51,1.84,140.5,99.37,99.22
2015,1,22,7,61.95,489.02,18.01,54.53,1.35,149.8,99.26,99.11
2015,1,22,8,38.58,428.23,18.48,52.89,0.96,156.6,99.17,99.02
2015,1,22,9,58.38,306.83,18.22,53.66,0.7,159.0,99.12,98.97
2015,1,22,10,48.38,165.3,17.63,56.0,0.38,144.6,99.12,98.97
2015,1,22,11,18.75,53.67,16.64,65.73,0.65,78.5,99.15,99.01
2015,1,22,12,0.0,0.0,14.75,72.25,1.59,81.3,99.2,99.05
2015,1,22,13,0.0,0.0,13.5,77.28,2.13,90.5,99.27,99.12
2015,1,22,14,0.0,0.0,12.55,81.53,2.33,99.9,99.33,99.18
2015,1,22,15,0.0,0.0,11.9,84.67,2.38,108.6,99.37,99.22
2015,1,22,16,0.0,0.0,11.29,87.71,2.38,114.6,99.4,99.25
2015,1,22,17,0.0,0.0,10.63,90.41,2.3,117.1,99.4,99.25
2015,1,22,18,0.0,0.0,9.8,93.45,2.26,118.8,99.37,99.21
2015,1,22,19,0.0,0.0,9.14,95.61,2.25,121.0,99.33,99.18
2015,1,22,20,0.0,0.0,8.65,97.1,2.16,122.1,99.29,99.14
2015,1,22,21,0.0,0.0,8.28,98.21,1.99,120.6,99.24,99.08
2015,1,22,22,0.0,0.0,8.02,98.73,1.82,117.4,99.18,99.03
2015,1,22,23,0.0,0.0,7.9,98.93,1.7,115.1,99.17,99.01
2015,1,23,0,0.0,0.0,8.05,98.42,1.53,113.9,99.22,99.07
2015,1,23,1,0.0,0.0,8.41,97.4,1.29,119.1,99.29,99.14
2015,1,23,2,37.67,59.78,9.66,93.68,1.16,131.5,99.37,99.21
2015,1,23,3,110.28,180.73,10.88,91.14,0.75,150.4,99.44,99.29
2015,1,23,4,193.7,319.77,14.03,76.9,0.33,151.1,99.48,99.33
2015,1,23,5,249.75,410.67,17.53,57.81,0.11,131.2,99.45,99.3
2015,1,23,6,457.77,597.88,19.06,49.95,0.56,204.3,99.34,99.19
2015,1,23,7,531.2,586.55,19.73,46.75,1.26,212.7,99.21,99.06
2015,1,23,8,416.77,511.15,19.48,47.15,1.69,223.8,99.12,98.97
2015,1,23,9,367.25,390.85,19.34,47.9,2.04,237.0,99.08,98.94
2015,1,23,10,215.62,227.68,18.52,51.01,2.34,247.4,99.08,98.94
2015,1,23,11,78.95,82.57,16.55,62.9,1.9,255.4,99.11,98.96
2015,1,23,12,0.0,0.0,13.79,73.55,2.33,262.1,99.15,99.0
2015,1,23,13,0.0,0.0,12.55,80.14,2.46,267.2,99.23,99.08
2015,1,23,14,0.0,0.0,11.62,85.95,2.5,272.1,99.29,99.14
2015,1,23,15,0.0,0.0,10.93,90.61,2.51,275.7,99.31,99.16
2015,1,23,16,0.0,0.0,10.34,94.61,2.52,278.5,99.31,99.15
2015,1,23,17,0.0,0.0,9.79,98.39,2.52,281.4,99.28,99.12
2015,1,23,18,0.0,0.0,9.28,100.0,2.56,284.7,99.23,99.08
2015,1,23,19,0.0,0.0,8.77,100.0,2.62,286.8,99.19,99.04
2015,1,23,20,0.0,0.0,8.29,100.0,2.7,287.7,99.15,98.99
2015,1,23,21,0.0,0.0,7.84,100.0,2.73,287.2,99.12,98.96
2015,1,23,22,0.0,0.0,7.4,100.0,2.72,287.3,99.09,98.94
2015,1,23,23,0.0,0.0,7.09,100.0,2.7,286.8,99.09,98.94
2015,1,24,0,0.0,0.0,6.85,100.0,2.68,285.8,99.15,99.0
2015,1,24,1,0.0,0.0,6.71,100.0,2.63,284.5,99.24,99.08
2015,1,24,2,61.28,78.75,9.37,92.11,3.22,282.6,99.32,99.17
2015,1,24,3,142.77,240.2,12.25,75.11,3.01,276.7,99.41,99.26
2015,1,24,4,176.77,402.42,16.43,53.43,2.57,285.1,99.47,99.32
2015,1,24,5,241.88,540.45,18.68,45.25,1.82,283.3,99.47,99.32
2015,1,24,6,317.08,527.22,20.05,40.09,1.45,277.5,99.37,99.23
2015,1,24,7,357.0,543.7,20.91,36.5,1.43,269.6,99.26,99.11
2015,1,24,8,374.1,480.55,21.36,33.8,1.68,260.4,99.18,99.04
2015,1,24,9,298.9,360.0,21.24,32.85,1.97,261.8,99.15,99.0
2015,1,24,10,177.7,208.07,20.42,33.76,2.34,270.5,99.16,99.01
2015,1,24,11,65.47,73.75,17.62,48.78,1.81,281.1,99.18,99.03
2015,1,24,12,0.0,0.0,14.76,53.28,2.25,293.3,99.21,99.06
2015,1,24,13,0.0,0.0,13.42,55.69,2.53,303.9,99.28,99.13
2015,1,24,14,0.0,0.0,12.41,57.66,2.73,311.0,99.33,99.18
2015,1,24,15,0.0,0.0,11.69,58.64,2.83,314.7,99.38,99.22
2015,1,24,16,0.0,0.0,11.04,59.17,2.78,316.0,99.38,99.23
2015,1,24,17,0.0,0.0,10.38,59.44,2.7,316.8,99.38,99.23
2015,1,24,18,0.0,0.0,10.02,59.33,2.66,318.8,99.37,99.22
2015,1,24,19,0.0,0.0,9.12,60.13,2.72,324.6,99.34,99.18
2015,1,24,20,0.0,0.0,8.3,60.92,2.8,327.7,99.29,99.14
2015,1,24,21,0.0,0.0,7.75,62.03,2.78,325.6,99.28,99.13
2015,1,24,22,0.0,0.0,7.3,63.17,2.6,329.0,99.25,99.1
2015,1,24,23,0.0,0.0,6.81,64.84,2.51,334.8,99.24,99.08
2015,1,25,0,0.0,0.0,6.45,66.17,2.36,338.1,99.27,99.12
2015,1,25,1,0.0,0.0,6.36,66.29,2.08,341.2,99.33,99.18
2015,1,25,2,50.38,66.2,8.66,60.78,1.56,341.7,99.38,99.23
2015,1,25,3,114.0,204.95,11.49,48.55,1.2,330.7,99.43,99.28
2015,1,25,4,155.05,363.1,15.62,37.48,1.19,294.4,99.5,99.35
2015,1,25,5,201.57,493.23,18.66,29.58,1.93,278.6,99.49,99.35
2015,1,25,6,376.48,510.83,19.97,26.57,2.39,280.8,99.42,99.28
2015,1,25,7,478.73,515.38,20.74,24.59,2.75,283.2,99.33,99.18
2015,1,25,8,446.15,465.73,21.02,23.45,2.92,286.1,99.26,99.11
2015,1,25,9,307.92,346.48,20.67,23.3,3.0,295.0,99.2,99.05
2015,1,25,10,177.7,198.38,19.73,24.48,2.88,306.1,99.17,99.02
2015,1,25,11,57.28,65.2,16.26,42.03,2.06,325.1,99.17,99.02
2015,1,25,12,2.22,2.62,12.78,46.96,2.57,340.2,99.19,99.04
2015,1,25,13,0.0,0.0,11.62,48.39,2.7,348.5,99.24,99.09
2015,1,25,14,0.0,0.0,10.86,49.69,2.7,351.1,99.28,99.13
2015,1,25,15,0.0,0.0,10.43,50.16,2.55,351.4,99.33,99.18
2015,1,25,16,0.0,0.0,9.97,50.96,2.46,355.8,99.35,99.2
2015,1,25,17,0.0,0.0,9.5,52.05,2.39,3.4,99.34,99.19
2015,1,25,18,0.0,0.0,9.04,53.12,2.31,11.0,99.3,99.15
2015,1,25,19,0.0,0.0,8.65,53.94,2.18,22.3,99.25,99.1
2015,1,25,20,0.0,0.0,8.39,54.31,1.98,35.9,99.23,99.08
2015,1,25,21,0.0,0.0,7.88,55.77,1.88,51.2,99.2,99.05
2015,1,25,22,0.0,0.0,7.36,57.62,1.81,63.4,99.18,99.03
2015,1,25,23,0.0,0.0,6.93,60.31,1.75,75.4,99.2,99.04
2015,1,26,0,0.0,0.0,6.73,63.44,1.69,85.2,99.25,99.1
2015,1,26,1,0.0,0.0,6.6,65.68,1.56,93.3,99.32,99.17
2015,1,26,2,40.0,59.08,8.2,67.23,1.28,101.8,99.38,99.23
2015,1,26,3,106.62,178.2,9.81,59.54,1.12,109.2,99.42,99.27
2015,1,26,4,159.38,317.52,13.05,52.29,1.04,111.4,99.46,99.31
2015,1,26,5,224.55,433.7,16.6,44.36,1.64,102.7,99.44,99.3
2015,1,26,6,257.88,577.1,18.14,42.41,1.74,83.4,99.35,99.2
2015,1,26,7,366.35,568.12,18.99,41.32,1.74,69.2,99.22,99.07
2015,1,26,8,305.65,489.55,19.11,41.46,1.5,65.1,99.11,98.97
2015,1,26,9,211.05,355.92,18.68,43.16,1.13,75.6,99.06,98.91
2015,1,26,10,130.05,197.32,17.89,46.66,0.86,115.4,99.05,98.9
2015,1,26,11,46.22,65.07,16.53,59.18,0.89,165.7,99.07,98.92
2015,1,26,12,2.47,2.92,14.46,65.61,1.59,192.7,99.13,98.98
2015,1,26,13,0.0,0.0,13.07,70.38,2.02,201.5,99.18,99.03
2015,1,26,14,0.0,0.0,11.68,76.58,2.23,206.7,99.24,99.08
2015,1,26,15,0.0,0.0,10.68,82.35,2.29,213.1,99.26,99.11
2015,1,26,16,0.0,0.0,9.91,87.23,2.28,223.8,99.26,99.11
2015,1,26,17,0.0,0.0,9.25,91.05,2.22,237.5,99.26,99.11
2015,1,26,18,0.0,0.0,8.64,94.16,2.15,254.3,99.25,99.09
2015,1,26,19,0.0,0.0,8.06,96.89,2.12,277.1,99.23,99.07
2015,1,26,20,0.0,0.0,7.44,99.19,2.26,299.7,99.18,99.02
2015,1,26,21,0.0,0.0,6.92,100.0,2.39,311.6,99.14,98.99
2015,1,26,22,0.0,0.0,6.54,99.42,2.38,315.3,99.12,98.96
2015,1,26,23,0.0,0.0,6.15,98.63,2.3,313.4,99.12,98.97
2015,1,27,0,0.0,0.0,5.74,98.23,2.27,307.5,99.17,99.01
2015,1,27,1,0.0,0.0,5.43,97.95,2.31,299.9,99.21,99.06
2015,1,27,2,50.35,53.12,7.76,86.48,2.9,290.8,99.27,99.12
2015,1,27,3,142.25,164.85,9.97,78.01,2.78,284.1,99.33,99.18
2015,1,27,4,244.95,301.8,14.24,55.3,2.47,290.3,99.38,99.24
2015,1,27,5,404.1,412.33,17.05,45.04,2.3,293.0,99.38,99.23
2015,1,27,6,393.75,438.05,18.37,40.37,2.44,295.0,99.33,99.19
2015,1,27,7,375.5,432.3,19.14,36.36,2.88,296.7,99.23,99.09
2015,1,27,8,354.1,378.08,19.4,33.71,3.38,299.6,99.15,99.01
2015,1,27,9,280.25,289.85,19.09,32.77,3.76,302.5,99.1,98.95
2015,1,27,10,161.55,166.75,18.21,33.41,3.82,305.3,99.07,98.92
2015,1,27,11,54.67,57.05,15.37,45.45,2.53,308.1,99.08,98.93
2015,1,27,12,2.65,2.75,11.62,55.51,2.98,311.1,99.11,98.96
2015,1,27,13,0.0,0.0,10.56,56.61,3.2,314.7,99.17,99.02
2015,1,27,14,0.0,0.0,9.8,56.71,3.31,318.6,99.22,99.07
2015,1,27,15,0.0,0.0,9.03,56.57,3.38,322.0,99.24,99.09
